age,総量,動物性食品,植物性食品,穀類,米・加工品,米,米加工品,小麦・加工品,小麦粉類,パン類（菓子パンを除く）,菓子パン類,うどん、中華めん類,即席中華めん,パスタ類,その他の小麦加工品,その他の穀類・加工品,そば・加工品,とうもろこし・加工品,その他の穀類,いも類,いも・加工品,さつまいも・加工品,じゃがいも・加工品,その他のいも・加工品,でんぷん・加工品,砂糖・甘味料類,豆類,大豆・加工品,大豆（全粒）・加工品,豆腐,油揚げ類,納豆,その他の大豆加工品,その他の豆・加工品,種実類,野菜類,緑黄色野菜,トマト,にんじん,ほうれん草,ピーマン,その他の緑黄色野菜,その他の野菜,キャベツ,きゅうり,大根,たまねぎ,はくさい,その他の淡色野菜,野菜ジュース,漬け物,葉類漬け物,たくあん・その他の漬け物,果実類,生果,いちご,柑橘類,バナナ,りんご,その他の生果,ジャム,果汁・果汁飲料,きのこ類,藻類,魚介類,生魚介類,あじ、いわし類,さけ、ます,たい、かれい類,まぐろ、かじき類,その他の生魚,貝類,いか、たこ類,えび、かに類,魚介加工品,魚介（塩蔵、生干し、乾物）,魚介（缶詰）,魚介（佃煮）,魚介（練り製品）,魚肉ハム、ソ－セ－ジ,肉類,畜肉,牛肉,豚肉,ハム、ソ－セ－ジ類,その他の畜肉,鳥肉,鶏肉,その他の鳥肉,肉類（内臓）,その他の肉類,鯨肉,その他の肉・加工品,卵類,乳類,牛乳・乳製品,牛乳,チ－ズ,発酵乳・乳酸菌飲料,その他の乳製品,その他の乳類,油脂類,バタ－,マ－ガリン,植物性油脂,動物性油脂,その他の油脂,菓子類,和菓子類,ケーキ・ペストリー類,ビスケット類,キャンディー類,その他の菓子類,嗜好飲料類,アルコール飲料,日本酒,ビ－ル,洋酒・その他,その他の嗜好飲料,茶,コーヒー・ココア,その他の嗜好飲料,調味料・香辛料類,調味料,ソース,しょうゆ,塩,マヨネ－ズ,味噌,その他の調味料,香辛料・その他,year,gender
40-49歳,1868.29426,283.890011,1584.40425,363.169682,250.705261,247.008356,3.696905,103.49702,4.194197,36.968665,3.68472,26.414023,5.208897,21.027505,5.999012,8.967402,3.993501,1.102128,3.871773,45.035882,42.711404,8.489168,20.582526,13.639710000000001,2.324478,6.460348,56.375861,55.097041,1.43882,25.509478,5.058607,7.972727,15.117408,1.27882,2.562821,246.283851,75.548147,17.859188,19.303866,5.29446,4.367698,28.722935,155.457754,32.88475,7.809478,25.222785,30.982066,18.771383,39.787292,10.081238,5.196712,2.218569,2.978143,71.620696,64.703482,0.017408,11.305029,11.504836,16.638298,25.237911,0.909865,6.00735,14.121568,7.810097,48.248048,25.886896,5.189683,4.757671,2.969439,2.02089,3.586847,1.329594,2.622403,3.41037,22.361152,11.179914,2.841006,0.027079,7.396518,0.916634,96.953762,62.076789,11.590909,35.877176,14.08646,0.522244,33.815464,33.79264,0.022824,1.061509,0,0,0,35.101547,102.129207,102.129207,58.92824,3.546228,31.988395,7.666344,0,11.448549,1.359574,1.222244,8.723791,0.097872,0.045068,29.975048,10.609671,5.846228,2.567892,0.196905,10.754352,654.429787,79.256673,3.675242,53.945068,21.636364,575.173114,243.800967,192.46383,138.908317,76.567505,76.211412,1.895745,9.24971,1.159961,3.625145,8.776402,51.504449,0.356093,2017,Female
50-59歳,1966.15063,317.738558,1648.41208,347.485273,237.359375,235.614894,1.744481,99.75459,4.396186,40.24089,3.417373,34.901907,4.081568,6.700636,6.016031,10.371308,6.197034,1.460805,2.713469,51.348983,49.605996,9.33072,23.985932,16.289343,1.742987,6.341314,69.202799,67.998561,2.032566,33.395657,8.038559,10.072458,14.459322,1.204237,2.801102,279.792401,87.554927,19.384958,22.041433,7.757664,4.815042,33.55583,168.053364,31.237542,8.455085,26.126077,31.361525,22.763983,48.109151,18.136441,6.047669,1.581144,4.466525,93.319915,84.481356,0.074153,15.389831,14.901483,22.589195,31.526695,1.723729,7.114831,18.119613,8.888178,58.266022,35.038606,7.397934,5.218595,4.308686,2.228814,7.001483,2.276153,2.634505,3.972436,23.227416,12.234832,2.645127,0.173305,6.801059,1.373093,86.610036,61.435244,11.914619,37.074227,11.909958,0.536441,23.532843,23.532843,0,1.641949,0,0,0,38.372881,133.157627,133.157627,69.273093,4.417373,54.609534,4.857627,0,11.29089,1.175636,1.326271,8.607203,0.156356,0.025424,30.127119,12.633898,8.783051,1.44661,0.163136,7.100424,650.122669,64.956568,3.690042,42.418432,18.848093,585.166102,271.475,211.43411,102.256992,80.903814,80.576907,1.693432,10.126059,1.084746,3.096186,9.47161,55.104873,0.326907,2017,Female
60-69歳,2112.40302,323.145856,1789.25717,348.302085,224.565032,221.051484,3.513548,110.176569,3.066129,40.967581,4.183387,43.638581,4.040968,9.122323,5.157601,13.560484,10.187758,1.245806,2.126919,50.889773,48.935732,7.304677,20.699968,20.931087,1.95404,6.974516,71.316323,69.627548,1.657855,37.506952,9.715323,10.687258,10.060161,1.688774,3.841621,321.709749,100.478518,25.382419,20.510598,9.213653,5.552742,39.819107,194.620102,37.516988,9.877097,35.973879,32.27529,24.339748,54.637099,17.325968,9.285161,2.783065,6.502097,151.065,141.847581,0.090323,29.927903,23.529839,30.457903,57.841613,1.343871,7.873548,20.567502,10.877048,73.824791,43.470211,8.270211,5.127155,6.954234,3.945161,7.573548,3.630484,3.246715,4.722702,30.354581,15.228452,3.361129,0.233871,10.775,0.756129,79.534774,58.919194,10.915323,34.993871,12.191129,0.818871,19.332355,19.222839,0.109516,1.213226,0.07,0.053871,0.016129,41.36129,127.160484,127.160484,70.479032,3.583548,48.84129,4.256613,0,11.179355,1.125484,1.480806,8.412258,0.139032,0.021774,30.528871,16.266613,7.542258,1.575645,0.173065,4.97129,675.182903,69.837903,5.643871,50.447742,13.74629,605.345,310.367581,205.347581,89.629839,88.086935,87.735484,1.822097,12.072419,1.189677,3.346935,11.040968,58.263387,0.351452,2017,Female
70-79歳,2110.99646,322.434719,1788.56174,353.286009,248.152796,244.952006,3.20079,94.438952,2.727172,36.73981,3.519905,39.082338,3.049289,6.21267,3.107767,10.694261,6.956619,0.704581,3.03306,59.747316,58.615965,10.981991,24.164111,23.469864,1.131351,7.754028,78.507362,77.016367,2.748847,40.961991,9.7297,12.228436,11.347393,1.490995,3.502576,320.154349,105.213794,23.276777,23.544083,10.414265,5.634281,42.344387,189.085104,30.056812,9.723539,40.911302,33.399694,23.925513,51.068245,13.626698,12.228752,4.41722,7.811532,178.786414,171.027488,0.042654,39.42891,24.370458,31.824329,75.361137,2.093681,5.665245,19.250843,14.679953,78.742264,42.931555,11.444625,4.891016,5.801738,4.469352,8.110916,2.765403,2.966038,2.482467,35.810709,18.745622,3.407425,0.486572,12.706635,0.464455,68.320259,49.472354,10.734597,29.472196,9.265561,0,17.4874,17.4874,0,1.278357,0.082148,0.063191,0.018957,35.585624,138.938389,138.938389,77.669036,3.620853,51.785624,5.862875,0,8.794945,0.730806,1.051501,6.881043,0.117378,0.014218,26.795103,16.576145,5.326224,1.775039,0.193523,2.924171,631.809321,32.813112,5.752765,18.539968,8.520379,598.996209,377.086414,142.000316,79.909479,86.341706,85.938231,1.605529,12.196051,1.049289,2.512322,12.203949,56.37109,0.403476,2017,Female
80歳以上,1876.01273,292.656096,1583.35663,352.052679,272.126258,268.380683,3.745575,75.40047,2.292547,30.261801,4.440062,30.979783,1.698758,3.007826,2.719693,4.525951,3.334627,0.015528,1.175796,53.775578,52.613047,10.140062,20.229876,22.243109,1.162531,7.8,62.929379,60.82441,3.787888,34.186522,8.086646,9.818944,4.94441,2.104969,2.597832,278.819747,92.168985,19.534783,20.59607,12.185285,4.135093,35.717754,166.071259,27.486149,10.064907,37.345584,31.41436,18.733137,41.027122,8.970186,11.609317,3.590683,8.018634,140.887888,134.090062,0,32.600932,17.620497,31.449068,52.419565,1.568323,5.229503,15.759025,11.47146,66.741189,37.392298,10.053304,3.117702,5.200311,3.689441,9.536335,1.301242,2.101727,2.392236,29.348891,17.114109,2.801863,0.237578,8.940062,0.25528,59.226708,45.03882,11.493478,25.471429,7.528571,0.545342,13.623292,13.623292,0,0.564596,0,0,0,32.237267,133.808696,133.808696,81.474534,3.023602,44.187888,5.122671,0,7.182609,0.545031,0.708385,5.815839,0.097205,0.016149,27.686646,16.167702,5.214596,2.074224,0.049689,4.180435,547.186646,12.002484,2.225155,3.685404,6.091925,535.184161,362.336025,90.736025,82.112112,75.849379,75.603416,1.321118,12.125155,0.861491,1.684472,11.222671,48.388509,0.245963,2017,Female
（再掲）20歳以上,1962.24155,305.906334,1656.33522,357.43012,248.218589,245.19838,3.020209,99.696268,3.541721,37.036721,3.738474,35.751633,3.972305,10.945136,4.710278,9.515262,5.877708,1.119253,2.518301,52.218559,50.553524,9.400519,22.930544,18.222461,1.665036,6.905292,65.559217,64.160756,2.007772,33.365289,7.670714,9.892435,11.224545,1.398461,2.917687,281.948082,89.501746,20.339968,21.089233,8.353397,4.864675,34.854472,171.299258,31.353742,8.595812,31.2463,32.491356,21.308951,46.303096,13.047435,8.099643,2.686396,5.413247,119.733929,110.32487,0.05,23.743799,17.284351,24.520097,44.726623,1.458539,7.950519,17.142721,10.290357,62.932923,35.777786,7.807157,4.625738,4.72599,3.146429,6.991088,2.212686,2.737498,3.531201,27.155137,14.238092,3.025032,0.217987,8.957987,0.716039,81.780943,56.78144,11.692565,33.384265,11.31289,0.391721,23.757101,23.731224,0.025877,1.211429,0.030974,0.023831,0.007143,36.899773,123.095487,123.095487,69.076039,3.693734,43.828799,6.496916,0,10.314481,1.060877,1.146688,7.947435,0.136331,0.023149,28.865844,13.282825,6.903506,1.897987,0.175195,6.606331,623.076526,50.964643,4.164578,34.000195,12.79987,572.111883,294.02276,162.038539,116.050584,81.12961,80.780097,1.744805,10.832922,1.091136,3.003084,10.378539,53.72961,0.349513,2017,Female
（再掲）65-74歳,2080.67686,318.336078,1762.34078,349.343465,231.830199,227.744444,4.085755,103.087588,2.904416,40.689031,4.225356,39.907379,3.512821,7.945214,3.903371,14.425678,10.427279,1.323077,2.675322,54.086319,52.519724,9.832336,22.278863,20.408524,1.566595,7.048148,74.569473,72.912436,2.038276,39.653362,9.694444,11.388746,10.137607,1.657037,3.498309,319.793311,102.8715,24.104843,22.161555,9.348823,5.592023,41.664257,191.739902,33.918556,9.346724,37.043879,33.983684,24.216311,53.230749,14.82094,10.360969,3.522365,6.838604,161.362536,153.62906,0.098291,34.992593,23.522365,30.799573,64.216239,1.685185,6.048291,18.770741,13.192265,74.745679,43.354226,10.05533,4.759556,7.436467,3.433048,8.199573000000001,2.811111,3.122424,3.536717,31.391453,16.144729,3.296296,0.235043,11.193305,0.52208,74.01604,54.040883,9.839316,32.118519,11.651852,0.431197,18.313761,18.217037,0.096724,1.599573,0.061823,0.047578,0.014245,37.681766,130.828632,130.828632,72.369943,3.676353,49.633333,5.149003,0,9.795869,0.906695,1.29359,7.438319,0.157265,0,27.595442,16.005556,6.041311,1.585185,0.1849,3.77849,636.381909,44.770085,6.112963,28.074217,10.582906,591.611823,337.982336,174.236895,79.392593,87.966952,87.575783,1.76396,11.912678,1.146866,3.037749,11.461681,58.252849,0.391168,2017,Female
（再掲）75歳以上,1997.54383,309.517613,1688.02622,356.507042,266.342042,262.744437,3.597605,84.608565,2.365882,32.120672,3.918151,36.012672,2.625546,4.640202,2.925439,5.556435,3.248319,0.217647,2.090469,57.049866,55.894479,10.241849,21.389782,24.262849,1.155387,8.147563,69.207092,67.51163,3.460202,36.643361,8.501513,11.318319,7.588235,1.695462,3.145019,299.082582,95.807107,19.674958,21.750331,12.014667,4.840672,37.526478,178.585055,27.831455,10.487227,40.066964,32.121284,21.260286,46.817838,12.172773,12.517647,4.219832,8.297815,164.984874,157.621176,0,36.075126,21.22958,32.868571,67.447899,1.95042,5.413277,17.787608,12.856924,73.397236,40.088325,10.503403,3.937877,4.675798,4.773277,8.680857,2.443529,2.455429,2.618153,33.308911,18.803533,3.206218,0.542017,10.442521,0.314622,61.804746,47.175126,12.367563,26.498655,8.013782,0.295126,14.145923,14.145923,0,0.396303,0.087395,0.067227,0.020168,34.810084,138.827227,138.827227,81.552773,3.323697,49.203529,4.747227,0,7.53563,0.587731,0.773782,6.059664,0.090588,0.023866,27.118824,16.60605,4.827059,2.003193,0.130252,3.552269,585.641345,19.414622,3.948067,8.73563,6.730924,566.226723,379.858487,103.060336,83.307899,79.640168,79.357479,1.336807,12.327227,0.911261,1.969412,12.06958,50.743193,0.282689,2017,Female
1-6歳,1201.39054,306.434608,894.955935,268.678842,202.266488,200.773995,1.492493,64.056002,4.275335,27.249866,5.389008,16.265952,0.247721,6.318552,4.309568,2.356351,1.029491,0.940751,0.38611,37.382936,35.581769,9.73378,19.461394,6.386595,1.801166,3.621716,30.065536,29.046448,1.292909,17.047373,3.177748,4.34504,3.183378,1.019088,1.053303,144.651737,49.025728,8.268097,16.82759,3.833622,1.752279,18.344141,89.354963,13.770777,5.407507,12.93067,26.646552,9.099169,21.500287,5.108043,1.163003,0.308311,0.854692,86.307775,64.39008,0.269705,16.750402,15.163271,15.719571,16.487131,0.972922,20.944772,6.726853,6.104772,30.36249,16.67635,3.203485,3.170263,1.927614,0.793298,4.704558,0.284676,0.883924,1.708534,13.686139,6.533861,1.694906,0.035121,4.766756,0.655496,58.44504,35.034048,6.237265,18.864879,9.288472,0.643432,22.030027,21.935121,0.094906,1.380965,0,0,0,20.971314,195.79437,190.097319,123.589544,3.321716,43.895174,19.290885,5.697051,7.049866,0.742091,0.570509,5.617962,0.119303,0,27.451475,6.981769,4.109383,2.687131,1.855764,11.817426,233.259786,1.532708,1.466756,0,0.065952,231.727078,42.344236,1.714477,187.668365,43.462735,43.330027,1.1,5.382038,0.663807,1.997051,6.170509,28.016622,0.132708,2017,All
7-14歳,1892.10862,511.323505,1380.78511,445.154011,346.077861,343.634062,2.443799,90.253116,5.801562,38.933203,5.674805,20.750586,1.228516,10.22375,7.640694,8.823033,0.947813,2.135352,5.739869,59.892314,56.819219,10.883203,30.652422,15.283594,3.073096,6.794727,56.311149,54.594919,3.161364,34.997227,6.475391,6.181641,3.779297,1.71623,1.846942,247.65078,70.321747,11.485547,26.016158,4.597837,2.770703,25.451503,168.732744,32.003281,8.28418,26.214023,43.894922,18.103008,40.23333,6.408203,2.188086,0.676953,1.511133,91.507813,62.648828,0.118164,21.338867,6.815039,15.323438,19.05332,1.054297,27.804688,14.279679,8.160391,46.231317,28.962514,8.102211,4.048945,1.99043,1.899609,5.932227,1.117188,2.665863,3.206042,17.268803,8.189115,3.141797,0.048828,5.371094,0.517969,111.858203,73.321289,13.037109,45.74043,14.299609,0.244141,37.474805,37.474805,0,0.866797,0.195313,0.195313,0,31.272852,320.655859,320.655859,263.263672,3.868555,41.36543,12.158203,0,11.473633,1.027344,1.161914,8.953125,0.27793,0.05332,39.239063,10.925,5.788086,1.929102,2.054297,18.542578,328.093555,2.955273,2.583594,0,0.37168,325.138281,99.984766,7.877734,217.275781,71.686328,71.436523,1.688867,10.884766,1.232422,3.094531,9.377734,45.158203,0.249805,2017,All
15-19歳,1968.17789,414.343931,1553.83396,530.805323,429.741131,428.325512,1.415618,95.08251,6.74417,34.560071,6.478092,25.130742,2.745583,13.414417,6.009436,5.981683,2.084806,1.310954,2.585923,57.219385,54.744191,4.89258,35.471046,14.380565,2.475194,6.262191,48.382297,47.614099,2.538339,27.533357,4.291873,6.75583,6.4947,0.768198,1.256281,252.049892,75.752448,15.153004,20.592085,6.189545,4.484452,29.333363,159.974829,31.69682,7.574912,21.795689,42.526756,15.647703,40.732949,12.071731,4.250883,2.120141,2.130742,79.502827,46.518728,0.038869,13.693286,6.624735,14.230742,11.931095,0.549823,32.434276,10.993569,8.097527,50.624496,27.743341,4.688283,5.54417,2.507067,1.992933,4.49576,0.550883,3.139902,4.824343,22.881155,10.723558,2.601767,0.035336,8.972792,0.547703,157.688693,104.780565,19.132862,61.482332,22.486926,1.678445,51.964664,51.964664,0,0.943463,0,0,0,50.244876,154.287633,154.287633,99.130742,4.416254,41.226502,9.514134,0,14.680565,1.362544,0.786926,12.374205,0.135689,0.021201,29.575972,5.511661,9.331449,2.421908,0.34311,11.967845,440.124028,2.618021,2.309541,0,0.308481,437.506007,191.313074,22.376678,223.816254,76.382332,76.044876,2.621908,10.742756,1.325795,3.417314,8.928975,49.008127,0.337456,2017,All
20-29歳,1873.14165,317.074782,1556.06687,457.199765,334.28055,331.805311,2.475239,114.519666,4.832536,28.824402,5.076555,48.144498,6.987081,14.069952,6.584642,8.399548,3.961722,1.95,2.487826,48.302789,45.837478,5.643062,27.752072,12.442344,2.465311,6.044258,47.751713,47.401306,0.443555,28.106794,4.494019,7.124163,7.232775,0.350407,1.670574,242.787002,66.762206,13.786124,21.789704,5.241413,4.212201,21.732764,156.550394,30.11023,6.382775,19.248529,36.509742,22.574438,41.724681,14.813158,4.661244,1.157656,3.503589,64.788517,42.264115,0,8.858134,6.53756,11.636124,15.232297,0.850239,21.674163,12.784809,7.983373,49.485965,27.6868,3.767153,3.285742,3.186914,3.245455,6.200096,1.439474,2.647977,3.91399,21.799165,10.545816,3.415311,0.102871,7.267464,0.467703,129.390492,80.42201,19.611962,46.892823,13.725837,0.191388,47.014416,47.014416,0,1.954067,0,0,0,39.666268,97.172488,97.172488,50.107177,4.035407,32.43134,10.598565,0,13.386603,1.064833,0.88134,11.145694,0.294737,0,26.962679,5.275359,9.175359,2.629904,0.21244,9.669617,546.12512,44.035885,3.862679,29.494019,10.679187,502.089234,250.522727,80.342823,171.223684,81.639234,81.292823,2.145694,10.800957,1.435407,3.406938,9.163636,54.340191,0.346411,2017,All
30-39歳,1971.07472,298.169203,1672.90551,461.487166,337.427879,334.530736,2.897144,115.374328,5.023944,33.96698,3.331768,41.26025,6.079812,18.731111,6.980463,8.684958,6.474178,0.887793,1.322986,51.238646,48.9759,8.724726,26.766823,13.484351,2.262746,6.269797,52.831158,51.982958,1.076839,30.315665,6.146792,8.082473,6.361189,0.8482,2.001894,244.820444,78.125738,16.490141,21.100399,6.362174,4.806103,29.36692,151.717241,26.206729,5.632864,22.565227,39.501784,17.030485,40.780152,9.658372,5.319092,2.018779,3.300313,52.119718,43.616901,0.073552,8.280438,8.190454,11.330673,15.741784,0.770579,7.732238,14.353747,7.508451,51.123569,28.224101,4.77133,4.237878,2.839945,2.021909,5.045853,1.693515,2.647219,4.966452,22.899468,13.405102,2.438498,0.113302,6.478404,0.464163,114.685696,76.608349,16.694992,44.828224,14.584351,0.500782,36.495344,36.495344,0,1.582003,0,0,0,36.469953,94.193897,94.193897,58.521596,3.228638,23.665728,8.777934,0,12.615962,1.466354,1.00939,9.862598,0.229734,0.047887,23.663067,6.72723,6.655243,1.046322,0.217997,9.016275,657.78748,100.840689,5.388106,66.502817,28.949765,556.946792,179.160094,155.197966,222.588732,87.904069,87.494836,2.232864,10.778247,1.295305,3.861972,9.18795,60.138498,0.409233,2017,All
40-49歳,2011.65938,295.494766,1716.16461,442.320945,320.400174,316.690613,3.70956,111.128068,4.05818,36.212679,4.478221,35.216871,6.563906,17.822249,6.775962,10.792703,6.030726,0.971166,3.790811,45.590904,43.126482,6.281288,23.128186,13.717007,2.464422,6.485583,57.071656,56.052086,1.437178,30.572781,6.065542,7.957566,10.019018,1.019571,2.315957,257.240461,75.937521,18.145501,20.193139,5.595348,4.518507,27.485025,163.16613,34.197665,7.420654,27.066154,33.783436,18.45316,42.245062,12.060225,6.076585,2.353988,3.722597,62.216564,54.581493,0.009816,9.161861,10.723722,13.883231,20.802863,0.831084,6.803988,14.314587,8.217055,53.313432,28.091146,5.862219,4.615722,2.997035,2.790389,4.58998,1.426789,2.304145,3.504868,25.222286,13.105108,3.153988,0.02454,8.063497,0.875153,115.014565,75.560736,15.565644,42.7591,16.474233,0.761759,37.951069,37.926938,0.024131,1.502761,0,0,0,34.841513,90.958487,90.958487,52.899182,3.39182,27.629448,7.038037,0,12.509611,1.250818,1.129141,9.981391,0.115951,0.032311,24.367382,8.910327,4.802658,2.207771,0.158282,8.288344,696.049898,141.187628,6.582311,90.660736,43.944581,554.86227,218.397648,195.782515,140.682106,88.830777,88.436708,2.128221,10.957771,1.369325,4.000102,9.404499,60.576789,0.39407,2017,All
50-59歳,2129.79742,327.435042,1802.36238,422.898268,310.788779,308.476516,2.312263,101.571814,4.625926,35.315046,4.460069,38.537616,4.646991,7.647454,6.338712,10.537676,7.167824,1.030671,2.33918,51.219917,49.086641,7.089236,25.738148,16.259257,2.133275,6.129282,66.976615,65.934485,1.778119,35.796065,7.838426,10.490741,10.031134,1.04213,2.633995,288.448494,85.67668,18.852199,21.750768,8.355552,5.511343,31.206818,176.370888,35.090833,7.368171,27.262779,33.779259,25.170804,47.699041,19.095602,7.305324,2.012153,5.293171,79.270255,71.686458,0.040509,13.40544,13.770949,18.676505,25.793056,1.340394,6.243403,18.100182,9.27588,68.849467,40.873662,8.083177,6.091471,4.75162,4.160185,7.73206,2.541921,3.554725,3.958502,27.975805,14.410411,3.062269,0.23588,9.073264,1.193981,105.166131,71.656985,16.067593,41.108953,13.875116,0.605324,31.157525,31.053359,0.104167,2.282176,0.069444,0.069444,0,40.603935,111.5125,111.5125,58.504167,3.650926,44.246644,5.110764,0,12.125116,1.116898,1.278125,9.526042,0.186111,0.01794,24.076968,9.66956,6.849537,1.369907,0.122454,6.065509,728.50463,152.058796,8.782407,97.278588,45.997801,576.445833,265.386343,205.485417,105.574074,94.005787,93.635069,2.249537,12.09919,1.283102,3.391088,10.455903,64.15625,0.370718,2017,All
